Datetime,Open,High,Low,Close,Adj Close,Volume,20SMA,BollingerU,BollingerL,RSI,MA20,MA5
2021-10-22 20:35:00+01:00,60743.25,60785.66796875,60743.25,60758.06640625,60758.06640625,3469312,60627.141015625,60698.17974854711,60556.10228270289,51.44907262600426,60627.141015625,60680.5984375
2021-10-22 20:40:00+01:00,60727.57421875,60727.57421875,60591.83984375,60591.83984375,60591.83984375,0,60626.7724609375,60683.59893686006,60569.94598501494,45.197649061050406,60626.7724609375,60706.27109375
2021-10-22 20:45:00+01:00,60585.84765625,60798.4765625,60585.84765625,60798.4765625,60798.4765625,219381760,60632.4607421875,60673.82794020664,60591.093544168354,52.86486790487175,60632.4607421875,60727.49609375
2021-10-22 20:50:00+01:00,60751.28125,60895.0234375,60751.28125,60895.0234375,60895.0234375,7659520,60655.7875,60687.87605051182,60623.69894948818,55.96481247128973,60655.7875,60759.696875
2021-10-22 20:55:00+01:00,60870.34765625,60981.828125,60870.34765625,60981.828125,60981.828125,5246976,60687.2509765625,60733.76504852003,60640.73690460497,58.601070700795034,60687.2509765625,60805.046875
2021-10-22 21:00:00+01:00,61030.23046875,61030.23046875,60821.85546875,60821.85546875,60821.85546875,0,60698.9107421875,60761.69449383715,60636.12699053785,52.377749788100544,60698.9107421875,60817.8046875
2021-10-22 21:05:00+01:00,60930.75390625,61140.1875,60930.75390625,61140.1875,61140.1875,115150848,60723.0060546875,60801.88215126291,60644.1299581121,61.20642792106599,60723.0060546875,60927.47421875
2021-10-22 21:10:00+01:00,61144.21484375,61183.84375,61046.50390625,61046.50390625,61046.50390625,39813120,60736.7716796875,60827.24882344793,60646.294535927074,57.80974719609189,60736.7716796875,60977.0796875
2021-10-22 21:15:00+01:00,61068.953125,61082.328125,60994.96484375,60994.96484375,60994.96484375,0,60742.5376953125,60839.513677217925,60645.56171340708,55.96953851897809,60742.5376953125,60997.06796875
2021-10-22 21:20:00+01:00,60934.8515625,60939.40234375,60903.59765625,60909.23046875,60909.23046875,0,60747.3306640625,60845.74625315605,60648.91507496895,52.950035851241864,60747.3306640625,60982.5484375
2021-10-22 21:25:00+01:00,60860.59375,60935.4140625,60837.91015625,60935.4140625,60935.4140625,0,60755.8951171875,60852.71825199222,60659.07198238278,53.77031853538374,60755.8951171875,61005.26015625
2021-10-22 21:30:00+01:00,60905.91796875,61029.640625,60885.671875,61029.640625,61029.640625,0,60774.354296875,60865.96436586793,60682.74422788207,56.696214544335106,60774.354296875,60983.15078125
2021-10-22 21:35:00+01:00,60990.0078125,60990.0078125,60893.8984375,60913.66015625,60913.66015625,0,60785.88125,60866.45816570769,60705.304334292305,52.30786535531871,60785.88125,60956.58203125
2021-10-22 21:40:00+01:00,60957.609375,60972.83203125,60925.94921875,60958.1328125,60958.1328125,3497984,60808.9892578125,60884.285536964955,60733.692978660045,53.78500949624493,60808.9892578125,60949.215625
2021-10-22 21:45:00+01:00,60921.77734375,60934.4453125,60869.12109375,60904.09765625,60904.09765625,0,60834.398828125,60915.8490035835,60752.9486526665,51.69016375514917,60834.398828125,60948.1890625
2021-10-22 21:50:00+01:00,60937.14453125,60937.14453125,60796.5,60796.5,60796.5,0,60856.0173828125,60944.69216947997,60767.34259614503,47.70568074647356,60856.0173828125,60920.40625
2021-10-22 21:55:00+01:00,60788.30859375,60851.18359375,60771.54296875,60771.54296875,60771.54296875,135168,60871.420703125,60969.473926586055,60773.36747966394,46.80447033407619,60871.420703125,60868.78671875
2021-10-22 22:00:00+01:00,60751.484375,60849.515625,60734.921875,60849.515625,60849.515625,0,60879.27890625,60983.31220302751,60775.24560947249,49.983561326948916,60879.27890625,60855.9578125
2021-10-22 22:05:00+01:00,60852.1796875,60868.59375,60826.73046875,60826.73046875,60826.73046875,22183936,60883.914453125,60988.27749981814,60779.551406431856,49.060867928853924,60883.914453125,60829.67734375
2021-10-22 22:10:00+01:00,60854.17578125,60864.67578125,60844.1015625,60844.66015625,60844.66015625,3514368,60888.3935546875,60987.24079010469,60789.54631927031,49.84546346139669,60888.3935546875,60817.78984375
2021-10-22 22:15:00+01:00,60821.00390625,60937.1328125,60821.00390625,60935.8515625,60935.8515625,21454848,60897.2828125,60986.55323475876,60808.012390241245,53.74753352525491,60897.2828125,60845.66015625
2021-10-22 22:20:00+01:00,60933.78515625,60933.78515625,60816.0546875,60816.0546875,60816.0546875,892928,60908.4935546875,60988.40740927648,60828.57970009852,48.41823492385797,60908.4935546875,60854.5625
2021-10-22 22:25:00+01:00,60789.5546875,60789.5546875,60765.9609375,60785.890625,60785.890625,0,60907.8642578125,60972.27660882406,60843.45190680094,47.15050457868326,60907.8642578125,60841.8375
2021-10-22 22:30:00+01:00,60788.4375,60788.4375,60650.62890625,60659.91015625,60659.91015625,0,60896.10859375,60942.81007948082,60849.407108019186,42.1828445483443,60896.10859375,60808.4734375
2021-10-22 22:35:00+01:00,60637.30859375,60669.08203125,60637.30859375,60662.31640625,60662.31640625,12492800,60880.1330078125,60912.83872575561,60847.427289869396,42.30787168722732,60880.1330078125,60772.0046875
2021-10-22 22:40:00+01:00,60654.10546875,60683.10546875,60649.14453125,60683.10546875,60683.10546875,0,60873.1955078125,60899.95892370101,60846.432091924,43.445739316938514,60873.1955078125,60721.45546875
2021-10-22 22:45:00+01:00,60725.734375,60725.734375,60188.5625,60188.5625,60188.5625,0,60825.6142578125,60873.10538134551,60778.12313427949,28.86230067654897,60825.6142578125,60595.95703125
2021-10-22 22:50:00+01:00,60173.64453125,60490.375,60173.64453125,60490.375,60490.375,120229888,60797.8078125,60870.29462491002,60725.321000089985,41.7196822331136,60797.8078125,60536.85390625
2021-10-22 22:55:00+01:00,60444.953125,60444.953125,60394.921875,60410.66015625,60410.66015625,0,60768.592578125,60867.33706455499,60669.84809169501,39.67978322203307,60768.592578125,60487.00390625
2021-10-22 23:00:00+01:00,60403.640625,60500.8125,60403.640625,60500.8125,60500.8125,0,60748.1716796875,60869.07800411079,60627.26535526421,43.07002870815022,60748.1716796875,60454.703125
2021-10-22 23:05:00+01:00,60449.8515625,60449.8515625,60370.2578125,60380.61328125,60380.61328125,0,60720.431640625,60860.956649458145,60579.906631791855,39.85379744999707,60720.431640625,60394.2046875
2021-10-22 23:10:00+01:00,60427.4453125,60427.4453125,60410.0,60414.22265625,60414.22265625,26607616,60689.6607421875,60845.0562466893,60534.2652376857,41.17651266753971,60689.6607421875,60439.33671875
2021-10-22 23:15:00+01:00,60404.08203125,60557.56640625,60404.08203125,60557.56640625,60557.56640625,56102912,60671.8560546875,60833.275601820285,60510.43650755472,46.57312158443468,60671.8560546875,60452.775
2021-10-22 23:20:00+01:00,60561.7265625,60591.02734375,60561.7265625,60566.82421875,60566.82421875,0,60652.290625,60814.22403862759,60490.357211372415,46.91187359331505,60652.290625,60484.0078125
2021-10-22 23:25:00+01:00,60618.8984375,60618.8984375,60558.23046875,60558.23046875,60558.23046875,28516352,60634.997265625,60792.11824409172,60477.87628715829,46.616399219050294,60634.997265625,60495.49140625
2021-10-22 23:30:00+01:00,60578.453125,60643.328125,60578.453125,60629.75,60629.75,39358464,60626.659765625,60766.04840482689,60487.27112642311,49.4688791778023,60626.659765625,60545.31875
2021-10-22 23:35:00+01:00,60681.390625,60681.390625,60657.87890625,60678.25390625,60678.25390625,27164672,60621.9953125,60747.458361548954,60496.53226345105,51.36682621840635,60621.9953125,60598.125
2021-10-22 23:40:00+01:00,60687.85546875,60703.2109375,60673.578125,60703.2109375,60703.2109375,14356480,60614.680078125,60724.83790346977,60504.522252780225,52.358371712391644,60614.680078125,60627.25390625
2021-10-22 23:45:00+01:00,60671.78515625,60671.78515625,60645.5234375,60660.94140625,60660.94140625,0,60606.390625,60702.07148133605,60510.70976866395,50.48109625389782,60606.390625,60646.07734375
2021-10-22 23:50:00+01:00,60736.53515625,60817.94921875,60736.53515625,60792.05859375,60792.05859375,94707712,60603.760546875,60681.30602527968,60526.215068470316,55.777728212695685,60603.760546875,60692.84296875
2021-10-22 23:55:00+01:00,60770.36328125,60770.36328125,60671.9296875,60671.9296875,60671.9296875,0,60590.564453125,60653.555309009935,60527.573597240065,50.45310085137735,60590.564453125,60701.27890625
2021-10-23 00:00:00+01:00,60669.46484375,60740.07421875,60664.0390625,60712.48828125,60712.48828125,0,60585.3861328125,60639.297299246005,60531.47496637899,52.115160045500744,60585.3861328125,60708.12578125
2021-10-23 00:05:00+01:00,60761.33203125,60788.0234375,60761.33203125,60763.58203125,60763.58203125,52436992,60584.270703125,60629.042497731345,60539.49890851866,54.19950572134852,60584.270703125,60720.2
2021-10-23 00:10:00+01:00,60769.97265625,60769.97265625,60745.11328125,60753.8984375,60753.8984375,0,60588.9701171875,60625.660141039974,60552.28009333502,53.72221925866107,60588.9701171875,60738.79140625
2021-10-23 00:15:00+01:00,60745.3203125,60782.44140625,60709.96484375,60709.96484375,60709.96484375,409600,60591.3525390625,60622.563511832646,60560.141566292354,51.50612846712065,60591.3525390625,60722.37265625
2021-10-23 00:20:00+01:00,60687.43359375,60858.7109375,60687.43359375,60858.7109375,60858.7109375,32587776,60600.1328125,60625.82434626128,60574.44127873872,57.846323091915345,60600.1328125,60759.72890625
2021-10-23 00:25:00+01:00,60830.66796875,60859.640625,60830.66796875,60858.0546875,60858.0546875,0,60633.607421875,60664.49306778758,60602.72177596242,57.81041186643406,60633.607421875,60788.8421875
2021-10-23 00:30:00+01:00,60834.984375,60834.984375,60803.0,60813.82421875,60813.82421875,11923456,60649.7798828125,60693.45478833009,60606.10497729491,55.317791117138,60649.7798828125,60798.890625
2021-10-23 00:35:00+01:00,60810.69921875,60829.9609375,60791.63671875,60829.9609375,60829.9609375,18542592,60670.744921875,60731.850826108326,60609.63901764167,56.06212461817159,60670.744921875,60814.103125
2021-10-23 00:40:00+01:00,60833.03125,60833.03125,60764.8046875,60767.578125,60767.578125,0,60684.083203125,60760.76013883314,60607.40626741687,52.426193380036906,60684.083203125,60825.62578125
2021-10-23 00:45:00+01:00,60760.49609375,60789.2890625,60744.1953125,60751.13671875,60751.13671875,41558016,60702.609375,60793.05026708695,60612.16848291305,51.47857962211014,60702.609375,60804.1109375
2021-10-23 00:50:00+01:00,60733.0546875,60733.0546875,60706.28515625,60706.99609375,60706.99609375,0,60717.248046875,60817.305978504264,60617.190115245736,48.92193223014867,60717.248046875,60773.89921875
2021-10-23 00:55:00+01:00,60703.4296875,60703.4296875,60692.265625,60692.265625,60692.265625,2764800,60723.9830078125,60827.01364883299,60620.952366792015,48.064050499675034,60723.9830078125,60749.5875
2021-10-23 01:00:00+01:00,60694.62890625,60762.12890625,60644.6953125,60644.6953125,60644.6953125,0,60727.8765625,60828.00630341404,60627.74682158596,45.3013183647793,60727.8765625,60712.534375
2021-10-23 01:05:00+01:00,60628.9375,60628.9375,60555.859375,60555.859375,60555.859375,20738048,60727.7580078125,60816.72657164613,60638.78944397887,40.60715360180758,60727.7580078125,60670.190625
2021-10-23 01:10:00+01:00,60522.92578125,60602.22265625,60522.92578125,60602.22265625,60602.22265625,0,60726.381640625,60796.40781454458,60656.35546670541,43.875799063854956,60726.381640625,60640.4078125
2021-10-23 01:15:00+01:00,60559.48828125,60559.48828125,60486.8828125,60526.171875,60526.171875,0,60718.7775390625,60774.01227120904,60663.54280691597,39.9882141724755,60718.7775390625,60604.24296875
2021-10-23 01:20:00+01:00,60462.765625,60613.62109375,60462.765625,60613.62109375,60613.62109375,37957632,60714.298046875,60753.71142135484,60674.884672395165,45.92176039560858,60714.298046875,60588.5140625
2021-10-23 01:25:00+01:00,60734.33984375,60980.6015625,60734.33984375,60965.75,60965.75,279429120,60729.5384765625,60758.04578869915,60701.03116442585,62.15007006482946,60729.5384765625,60652.725
2021-10-23 01:30:00+01:00,60938.4609375,61027.73046875,60938.4609375,60944.6171875,60944.6171875,28233728,60737.16640625,60756.52009985218,60717.812712647814,60.96760002588363,60737.16640625,60730.4765625
2021-10-23 01:35:00+01:00,60902.8515625,60902.8515625,60801.70703125,60801.70703125,60801.70703125,0,60743.6552734375,60761.55591506764,60725.75463180736,53.54797357226438,60743.6552734375,60770.3734375
2021-10-23 01:40:00+01:00,60839.1328125,60947.96484375,60839.1328125,60937.79296875,60937.79296875,49356800,60754.9205078125,60778.85095119793,60730.990064427075,58.70200167922592,60754.9205078125,60852.69765625
2021-10-23 01:45:00+01:00,60968.83203125,61018.75,60942.1796875,61018.75,61018.75,0,60767.67890625,60800.630036222574,60734.72777627743,61.44277958142003,60767.67890625,60933.7234375
2021-10-23 01:50:00+01:00,61042.953125,61060.87109375,61022.1875,61044.83203125,61044.83203125,52101120,60782.2255859375,60826.18673243501,60738.26443943999,62.310611175939734,60782.2255859375,60949.53984375
2021-10-23 01:55:00+01:00,61079.08984375,61160.9765625,61078.9453125,61094.58984375,61094.58984375,91766784,60801.4568359375,60858.793478446256,60744.12019342874,63.976405346135195,60801.4568359375,60979.534375
2021-10-23 02:00:00+01:00,61147.046875,61147.046875,61100.04296875,61107.1328125,61107.1328125,0,60813.8779296875,60882.425083503214,60745.330775871786,64.40350889218489,60813.8779296875,61040.61953125
2021-10-23 02:05:00+01:00,61126.09765625,61126.09765625,61087.046875,61122.23828125,61122.23828125,0,60827.087109375,60903.066598724865,60751.10762002514,64.94257825877564,60827.087109375,61077.50859375
2021-10-23 02:10:00+01:00,61150.08203125,61152.84765625,61129.796875,61129.796875,61129.796875,103579648,60842.8857421875,60922.51729051038,60763.25419386462,65.22635653145639,60842.8857421875,61099.71796875
2021-10-23 02:15:00+01:00,61217.96875,61217.96875,61134.140625,61134.140625,61134.140625,0,60858.0947265625,60942.82893336485,60773.36051976015,65.39969207740921,60858.0947265625,61117.5796875
2021-10-23 02:20:00+01:00,61111.56640625,61125.671875,61081.57421875,61125.671875,61125.671875,0,60875.9994140625,60965.50472260922,60786.494105515776,64.72231475836838,60875.9994140625,61123.79609375
2021-10-23 02:25:00+01:00,61131.11328125,61131.11328125,61101.609375,61121.859375,61121.859375,0,60894.535546875,60987.54102918314,60801.530064566854,64.39893794608895,60894.535546875,61126.74140625
2021-10-23 02:30:00+01:00,61122.9921875,61122.9921875,61005.40234375,61005.40234375,61005.40234375,0,60909.455859375,61004.35123926079,60814.560479489206,55.30845588505415,60909.455859375,61103.37421875
2021-10-23 02:35:00+01:00,61010.24609375,61010.24609375,60971.4921875,60994.13671875,60994.13671875,0,60924.5494140625,61020.13355679199,60828.965271333014,54.50689973784488,60924.5494140625,61076.2421875
2021-10-23 02:40:00+01:00,60987.35546875,60993.1796875,60966.921875,60993.1796875,60993.1796875,0,60941.9736328125,61038.36798901843,60845.57927660657,54.43472686794384,60941.9736328125,61048.05
2021-10-23 02:45:00+01:00,61027.19140625,61027.19140625,60926.26953125,60944.2109375,60944.2109375,0,60961.3912109375,61061.00278625844,60861.77963561656,50.733109228722675,60961.3912109375,61011.7578125
2021-10-23 02:50:00+01:00,60941.859375,60953.49609375,60924.8046875,60950.83984375,60950.83984375,136171520,60978.8220703125,61080.702288422166,60876.94185220283,51.21671788538386,60978.8220703125,60977.55390625
2021-10-23 02:55:00+01:00,60956.98828125,61056.3515625,60940.42578125,61056.3515625,61056.3515625,22212608,61005.3310546875,61111.63855283722,60899.02355653778,58.24280780786432,61005.3310546875,60987.74375
2021-10-23 03:00:00+01:00,61070.6015625,61179.92578125,61070.6015625,61179.92578125,61179.92578125,0,61033.6462890625,61147.22130656923,60920.07127155577,64.6622018226447,61033.6462890625,61024.9015625
2021-10-23 03:05:00+01:00,61163.890625,61163.890625,61115.66796875,61130.56640625,61130.56640625,0,61041.887109375,61157.190480499485,60926.58373825051,60.651410111287056,61041.887109375,61052.37890625
2021-10-23 03:10:00+01:00,61224.63671875,61274.81640625,61180.16796875,61180.16796875,61180.16796875,127897600,61053.6646484375,61168.41170388817,60938.917592986836,63.1265715402709,61053.6646484375,61099.5703125
2021-10-23 03:15:00+01:00,61177.51171875,61222.8203125,61167.62890625,61222.8203125,61222.8203125,0,61074.7203125,61190.227660733544,60959.21296426646,65.156268673017,61074.7203125,61153.96640625
2021-10-23 03:20:00+01:00,61188.6953125,61198.51171875,61136.3515625,61136.3515625,61136.3515625,0,61084.6482421875,61197.25303972969,60972.04344464531,58.16608603207095,61084.6482421875,61169.96640625
2021-10-23 03:25:00+01:00,61147.5390625,61147.5390625,61063.8203125,61068.828125,61068.828125,0,61087.1521484375,61191.53543764213,60982.76885923286,53.35251626735975,61087.1521484375,61147.746875
2021-10-23 03:30:00+01:00,61061.27734375,61097.73046875,61037.4453125,61097.73046875,61097.73046875,0,61089.7970703125,61182.28004471817,60997.31409590683,55.06659193952725,61089.7970703125,61141.1796875
2021-10-23 03:35:00+01:00,61125.5,61138.10546875,61077.87109375,61077.87109375,61077.87109375,0,61088.9611328125,61166.57192789928,61011.35033772573,53.608932313796075,61088.9611328125,61120.7203125
2021-10-23 03:40:00+01:00,61058.89453125,61061.1484375,61035.8203125,61035.8203125,61035.8203125,0,61085.3955078125,61144.198744321344,61026.592271303656,50.55721538245014,61085.3955078125,61083.3203125
2021-10-23 03:45:00+01:00,61072.35546875,61115.51171875,61072.35546875,61115.51171875,61115.51171875,0,61085.0591796875,61127.55315106851,61042.56520830649,55.703551019736686,61085.0591796875,61079.15234375
2021-10-23 03:50:00+01:00,61141.15234375,61141.15234375,61023.0234375,61092.08203125,61092.08203125,0,61083.1734375,61115.98674312499,61050.360131875015,53.926352591011906,61083.1734375,61083.803125
2021-10-23 03:55:00+01:00,61146.28125,61173.3828125,61145.61328125,61147.23828125,61147.23828125,0,61083.8283203125,61105.15131008433,61062.50533054068,57.374129955773505,61083.8283203125,61093.7046875
2021-10-23 04:00:00+01:00,61165.4609375,61205.15234375,61165.4609375,61175.234375,61175.234375,0,61086.3064453125,61094.62280095946,61077.99008966553,59.049212706438276,61086.3064453125,61113.17734375
2021-10-23 04:05:00+01:00,61182.4453125,61182.4453125,61158.85546875,61174.3984375,61174.3984375,34738176,61088.9333984375,61093.54913273375,61084.31766414124,58.97468980975468,61088.9333984375,61140.89296875
2021-10-23 04:10:00+01:00,61157.5,61157.5,61113.80859375,61113.80859375,61113.80859375,0,61094.3537109375,61101.02557055346,61087.68185132155,53.686008036256986,61094.3537109375,61140.55234375
2021-10-23 04:15:00+01:00,61137.46484375,61202.3515625,61134.61328125,61194.10546875,61194.10546875,0,61104.3521484375,61117.026920336,61091.677376539,58.941016912802674,61104.3521484375,61160.95703125
2021-10-23 04:20:00+01:00,61200.40625,61200.40625,61092.43359375,61104.671875,61104.671875,0,61109.9267578125,61128.27632662648,61091.57718899852,51.880276539507236,61109.9267578125,61152.44375
2021-10-23 04:25:00+01:00,61086.6171875,61127.91796875,61079.76171875,61101.16015625,61101.16015625,5111808,61117.77421875,61142.58999378914,61092.95844371086,51.61879309853418,61117.77421875,61137.62890625
2021-10-23 04:30:00+01:00,61126.50390625,61126.50390625,61049.08984375,61049.08984375,61049.08984375,0,61122.68671875,61152.51673548008,61092.856702019926,47.77387151143465,61122.68671875,61112.5671875
2021-10-23 04:35:00+01:00,61110.1171875,61142.515625,61100.65625,61142.515625,61142.515625,0,61126.994921875,61160.52592595157,61093.46391779842,54.34485803180441,61126.994921875,61118.30859375
2021-10-23 04:40:00+01:00,61144.8046875,61181.33203125,61144.625,61181.33203125,61181.33203125,78782464,61127.065234375,61161.225479216184,61092.90498953381,56.77807119216653,61127.065234375,61115.75390625
2021-10-23 04:45:00+01:00,61182.4609375,61182.4609375,61172.16015625,61174.3046875,61174.3046875,0,61129.2521484375,61162.23791394754,61096.26638292747,56.194166121051595,61129.2521484375,61129.68046875
2021-10-23 04:50:00+01:00,61172.12109375,61239.33203125,61172.12109375,61239.33203125,61239.33203125,109166592,61132.2103515625,61162.75461036574,61101.66609275926,60.26619855737804,61132.2103515625,61157.31484375
2021-10-23 04:55:00+01:00,61231.296875,61271.6484375,61228.19140625,61260.18359375,61260.18359375,0,61134.078515625,61160.306624403696,61107.8504068463,61.50198902838702,61134.078515625,61199.53359375
2021-10-23 05:00:00+01:00,61258.4140625,61258.4140625,61208.93359375,61251.1953125,61251.1953125,0,61139.820703125,61161.811393741285,61117.83001250871,60.62666045811937,61139.820703125,61221.26953125
2021-10-23 05:05:00+01:00,61353.75,61492.703125,61353.75,61472.80078125,61472.80078125,181735424,61160.0193359375,61187.04373022075,61132.994941654244,71.42499469200558,61160.0193359375,61279.56328125
2021-10-23 05:10:00+01:00,61495.21484375,61510.390625,61476.66015625,61510.390625,61510.390625,0,61180.65234375,61218.99668657663,61142.30800092337,72.78827546552841,61180.65234375,61346.78046875
2021-10-23 05:15:00+01:00,61518.1640625,61518.1640625,61445.8671875,61445.8671875,61445.8671875,0,61199.0521484375,61251.20305805142,61146.90123882358,66.88916630740664,61199.0521484375,61388.0875
2021-10-23 05:20:00+01:00,61461.953125,61564.75,61461.953125,61526.1796875,61526.1796875,9224192,61223.5701171875,61292.659517204054,61154.48071717094,70.1337301168472,61223.5701171875,61441.28671875
2021-10-23 05:25:00+01:00,61538.9375,61538.9375,61443.74609375,61443.74609375,61443.74609375,0,61239.9818359375,61323.88569631824,61156.07797555676,63.27955220689088,61239.9818359375,61479.796875
2021-10-23 05:30:00+01:00,61444.5078125,61444.5078125,61329.05859375,61329.05859375,61329.05859375,0,61251.8306640625,61346.092061543604,61157.5692665814,55.19713106178582,61251.8306640625,61451.0484375
2021-10-23 05:35:00+01:00,61335.5078125,61335.5078125,61223.0234375,61223.0234375,61223.0234375,0,61255.619921875,61354.00414595046,61157.23569779954,48.969508261121,61255.619921875,61393.575
2021-10-23 05:40:00+01:00,61185.07421875,61185.07421875,61055.16796875,61055.16796875,61055.16796875,0,61249.6166015625,61344.413505132616,61154.81969799238,41.06998874467836,61249.6166015625,61315.43515625
2021-10-23 05:45:00+01:00,61096.76953125,61127.01953125,61096.76953125,61121.98828125,61121.98828125,1282048,61246.99609375,61331.41347713288,61162.57871036712,44.88176931584949,61246.99609375,61234.596875
2021-10-23 05:50:00+01:00,61157.51953125,61210.80859375,61157.51953125,61206.99609375,61206.99609375,16732160,61251.65546875,61320.094202124434,61183.21673537557,49.36866305995068,61251.65546875,61187.246875
2021-10-23 05:55:00+01:00,61223.375,61251.0703125,61223.375,61250.62109375,61250.62109375,0,61254.48125,61306.64811670627,61202.31438329373,51.54847607264788,61254.48125,61171.559375
2021-10-23 06:00:00+01:00,61194.859375,61261.63671875,61144.78125,61144.78125,61144.78125,0,61256.48671875,61293.023531753315,61219.94990574668,46.33629403627115,61256.48671875,61155.9109375
2021-10-23 06:05:00+01:00,61010.67578125,61010.67578125,60956.48046875,60980.56640625,60980.56640625,0,61250.45703125,61270.130483244844,61230.783579255156,39.639330163005425,61250.45703125,61140.990625
2021-10-23 06:10:00+01:00,61017.1796875,61087.9375,61017.1796875,61081.83203125,61081.83203125,0,61252.094140625,61261.65011784934,61242.538163400655,44.92550477833339,61252.094140625,61132.959375
2021-10-23 06:15:00+01:00,61067.30859375,61108.56640625,61067.30859375,61108.56640625,61108.56640625,0,61250.3966796875,61256.17806824987,61244.615291125134,46.26348478828339,61250.3966796875,61113.2734375
2021-10-23 06:20:00+01:00,61117.6953125,61157.65625,61117.6953125,61157.65625,61157.65625,0,61249.212890625,61255.25230666194,61243.17347458806,48.72666920272775,61249.212890625,61094.68046875
2021-10-23 06:25:00+01:00,61151.19921875,61151.19921875,61060.546875,61060.546875,61060.546875,0,61243.525,61250.795778164334,61236.25422183567,44.39172380933614,61243.525,61077.83359375
2021-10-23 06:30:00+01:00,61029.16796875,61050.7421875,61020.26953125,61050.7421875,61050.7421875,85409792,61234.0955078125,61246.79613776942,61221.39487785557,43.96642386226305,61234.0955078125,61091.86875
2021-10-23 06:35:00+01:00,61039.89453125,61076.65625,61039.89453125,61051.16015625,61051.16015625,12263424,61223.6443359375,61244.132853493626,61203.15581838137,43.991058457102724,61223.6443359375,61085.734375
2021-10-23 06:40:00+01:00,61090.203125,61107.0546875,61060.80859375,61068.234375,61068.234375,0,61214.4962890625,61242.873728486,61186.118849639,45.053773114537904,61214.4962890625,61077.66796875
2021-10-23 06:45:00+01:00,61089.18359375,61089.18359375,60997.5859375,60997.5859375,60997.5859375,0,61190.735546875,61232.852457480236,61148.61863626977,41.54150295719399,61190.735546875,61045.65390625
2021-10-23 06:50:00+01:00,61017.6640625,61017.6640625,60937.578125,60939.390625,60939.390625,107061248,61162.185546875,61222.65681938884,61101.71427436116,38.85449969330725,61162.185546875,61021.42265625
2021-10-23 06:55:00+01:00,60966.30078125,61005.9921875,60966.30078125,60974.96875,60974.96875,45838336,61138.640625,61218.23250289568,61059.04874710432,41.35207380548283,61138.640625,61006.26796875
2021-10-23 07:00:00+01:00,61005.73046875,61005.73046875,60930.35546875,60930.35546875,60930.35546875,0,61108.8494140625,61208.52024733877,61009.178580786225,39.19035655123772,61108.8494140625,60982.10703125
2021-10-23 07:05:00+01:00,60969.21484375,60969.21484375,60822.9765625,60822.9765625,60822.9765625,0,61077.8109375,61197.64159684452,60957.980278155475,34.51372721077237,61077.8109375,60933.05546875
2021-10-23 07:10:00+01:00,60856.796875,60886.046875,60856.796875,60886.046875,60886.046875,0,61055.6603515625,61190.49264030895,60920.82806281606,39.10984849246181,61055.6603515625,60910.74765625
2021-10-23 07:15:00+01:00,60870.5625,60913.3515625,60870.5625,60913.3515625,60913.3515625,7892992,61040.1767578125,61183.42409263193,60896.92942299307,41.039157530182706,61040.1767578125,60905.53984375
2021-10-23 07:20:00+01:00,60914.16796875,60947.62109375,60914.16796875,60916.4921875,60916.4921875,0,61033.24296875,61177.06103081682,60889.424906683176,41.269662766213294,61033.24296875,60893.84453125
2021-10-23 07:25:00+01:00,60939.2734375,60977.32421875,60939.2734375,60977.32421875,60977.32421875,1904640,61026.009765625,61163.47970536231,60888.53982588769,45.69793562507502,61026.009765625,60903.23828125
2021-10-23 07:30:00+01:00,60966.62890625,61007.5,60966.62890625,60998.84765625,60998.84765625,12832768,61015.60234375,61139.3941065282,60891.810580971796,47.214464924889235,61015.60234375,60938.4125
2021-10-23 07:35:00+01:00,60927.0546875,60948.90625,60927.0546875,60942.72265625,60942.72265625,0,61000.207421875,61109.38252506514,60891.032318684855,43.78087587865916,61000.207421875,60949.74765625
2021-10-23 07:40:00+01:00,60939.1796875,61060.01171875,60939.1796875,61060.01171875,61060.01171875,0,60995.9689453125,61089.43183189313,60902.50605873187,51.68793033338853,60995.9689453125,60979.0796875
2021-10-23 07:45:00+01:00,61095.6328125,61107.66796875,60991.2421875,60991.2421875,60991.2421875,0,60996.502734375,61070.788452756155,60922.21701599384,47.472017917331875,60996.502734375,60994.0296875
2021-10-23 07:50:00+01:00,60977.63671875,61070.65234375,60977.63671875,61070.65234375,61070.65234375,0,60995.94375,61052.56698115618,60939.320518843815,52.30929383610623,60995.94375,61012.6953125
2021-10-23 07:55:00+01:00,61051.42578125,61079.85546875,61051.42578125,61076.03515625,61076.03515625,0,60994.3171875,61038.81071924104,60949.823655758955,52.627751734529916,60994.3171875,61028.1328125
2021-10-23 08:00:00+01:00,61081.3125,61130.7421875,61048.3203125,61048.3203125,61048.3203125,0,60988.850390625,61025.89080039876,60951.809980851234,50.74873203593104,60988.850390625,61049.25234375
2021-10-23 08:05:00+01:00,61018.5859375,61050.9765625,61000.078125,61034.12109375,61034.12109375,0,60987.5291015625,61019.25958833412,60955.798614790874,49.768325399408596,60987.5291015625,61044.07421875
2021-10-23 08:10:00+01:00,61089.3203125,61095.98046875,61061.13671875,61061.13671875,61061.13671875,0,60988.048828125,61013.06203754893,60963.03561870107,51.68097096526032,60988.048828125,61058.053125
